就,"jiu4,jiù",and then,"Type the reading, Comrade",Image
要,"yào,yao4",to want; am going to 〜 [grammar],"Type the reading, Comrade",Image
知道,"zhi1 dao5,zhī dao,zhi1dao5,zhīdao",know,"Type the reading, Comrade",Image
吧,"ba,ba5",right? [particle],"Type the reading, Comrade",Image
到,"dào,dao4",arrive somewhere; until sometime,"Type the reading, Comrade",Image
对,"dui4,duì",correct; towards,"Type the reading, Comrade",Image
也,"yě,ye3",too,"Type the reading, Comrade",Image
还,"hái,hai2","still, yet","Type the reading, Comrade",Image
让,"rang4,ràng",let,"Type the reading, Comrade",Image
给,"gei3,gěi",to give,"Type the reading, Comrade",Image
过,"guò,guo4",to pass; have 〜 [past experience],"Type the reading, Comrade",Image
得,"de2,dé",to obtain,"Type the reading, Comrade",Image
真,"zhen1,zhēn",true,"Type the reading, Comrade",Image
着,"zhe,zhe5",to be 〜 ing [progressive tense],"Type the reading, Comrade",Image
可以,"ke3yi3,kě yǐ,kěyǐ,ke3 yi3","can, may","Type the reading, Comrade",Image
别,"bie2,bié",don't 〜 [negative imperative],"Type the reading, Comrade",Image
走,"zou3,zǒu",to walk,"Type the reading, Comrade",Image
告诉,"gao4su5,gao4 su5,gào su,gàosu",to tell,"Type the reading, Comrade",Image
因为,"yin1 wei4,yīn wèi,yīnwèi,yin1wei4",because,"Type the reading, Comrade",Image
再,"zai4,zài",again; once more,"Type the reading, Comrade",Image
快,"kuai4,kuài",fast,"Type the reading, Comrade",Image
但是,"dan4shi4,dànshì,dan4 shi4,dàn shì",however,"Type the reading, Comrade",Image
已经,"yi3 jing5,yǐ jing,yǐjing,yi3jing5",already,"Type the reading, Comrade",Image
为什么,"wei4shen2me5,wei4 shen2 me5,wèishénme,wèi shén me",why?,"Type the reading, Comrade",Image
觉得,"jue2de5,jué de,jue2 de5,juéde","to feel, think","Type the reading, Comrade",Image
它,"ta1,tā",it,"Type the reading, Comrade",Image
从,"cóng,cong2",from,"Type the reading, Comrade",Image
找,"zhǎo,zhao3",to look for,"Type the reading, Comrade",Image
最,"zui4,zuì",〜est; [superlative],"Type the reading, Comrade",Image
可能,"kěnéng,ke3 neng2,kě néng,ke3neng2",possible,"Type the reading, Comrade",Image
次,"ci4,cì",〜th [ordinal counter word],"Type the reading, Comrade",Image
出,"chu1,chū",to go out,"Type the reading, Comrade",Image
孩子,"hái zi,hai2 zi5,háizi,hai2zi5",child; children,"Type the reading, Comrade",Image
所以,"suǒ yǐ,suo3yi3,suǒyǐ,suo3 yi3",and so,"Type the reading, Comrade",Image
两,"liang3,liǎng",both,"Type the reading, Comrade",Image
错,"cuo4,cuò",mistake,"Type the reading, Comrade",Image
等,"deng3,děng",to wait,"Type the reading, Comrade",Image
题,"ti2,tí","topic, subject","Type the reading, Comrade",Image
问,"wen4,wèn",ask,"Type the reading, Comrade",Image
问题,"wen4ti2,wen4 ti2,wèn tí,wèntí",question; problem,"Type the reading, Comrade",Image
一起,"yi4qi3,yi4 qi3,yìqǐ,yì qǐ",together,"Type the reading, Comrade",Image
开始,"kai1shi3,kāi shǐ,kāishǐ,kai1 shi3",begin; to start,"Type the reading, Comrade",Image
时间,"shí jiān,shi2 jian1,shi2jian1,shíjiān",time,"Type the reading, Comrade",Image
事情,"shi4 qing5,shi4qing5,shìqing,shì qing","matter, affair","Type the reading, Comrade",Image
一下,"yi2 xia4,yí xià,yíxià,yi2xia4",a little while,"Type the reading, Comrade",Image
非常,"fei1chang2,fei1 chang2,fēicháng,fēi cháng",extremely,"Type the reading, Comrade",Image
希望,"xi1 wang4,xī wàng,xīwàng,xi1wang4",to wish for,"Type the reading, Comrade",Image
准备,"zhun3 bei4,zhǔn bèi,zhun3bei4,zhǔnbèi",to prepare,"Type the reading, Comrade",Image
比,"bi3,bǐ",compared to 〜 [grammar],"Type the reading, Comrade",Image
件,"jiàn,jian4",articles of clothing [counter word],"Type the reading, Comrade",Image
意思,"yi4 si5,yìsi,yì si,yi4si5",idea,"Type the reading, Comrade",Image
第一,"dì yī,dìyī,di4 yi1,di4yi1",first,"Type the reading, Comrade",Image
进,"jin4,jìn",to enter,"Type the reading, Comrade",Image
大家,"da4 jia1,da4jia1,dàjiā,dà jiā",everyone,"Type the reading, Comrade",Image
新,"xīn,xin1",new,"Type the reading, Comrade",Image
您,"nín,nin2",you [polite],"Type the reading, Comrade",Image
穿,"chuan1,chuān",to wear,"Type the reading, Comrade",Image
送,"sòng,song4",to send,"Type the reading, Comrade",Image
玩,"wán,wan2",to play,"Type the reading, Comrade",Image
长,"chang2,cháng",long,"Type the reading, Comrade",Image
小时,"xiao3shi2,xiǎoshí,xiao3 shi2,xiǎo shí",hour,"Type the reading, Comrade",Image
完,"wán,wan2",to be complete,"Type the reading, Comrade",Image
每,"měi,mei3","each, every","Type the reading, Comrade",Image
公司,"gōng sī,gong1 si1,gong1si1,gōngsī",company,"Type the reading, Comrade",Image
帮助,"bāng zhù,bāngzhù,bang1zhu4,bang1 zhu4",to help,"Type the reading, Comrade",Image
晚上,"wan3 shang5,wǎnshang,wan3shang5,wǎn shang",evening,"Type the reading, Comrade",Image
说话,"shuo1 hua4,shuōhuà,shuō huà,shuo1hua4",to speak,"Type the reading, Comrade",Image
门,"men2,mén",door,"Type the reading, Comrade",Image
女,"nv3,nǚ",woman,"Type the reading, Comrade",Image
忙,"mang2,máng",busy,"Type the reading, Comrade",Image
